concept,polarity,src_idx,sample,label,pool,key_concept,act_id,recon_cos,local_floor,margin
truth_value,present,52,1,1,within_truth,truth_value,truth_value:52,0.8334671854972839,0.9703134536650675,-0.13684626816778356
truth_value,present,118,1,1,within_truth,truth_value,truth_value:118,0.8689384460449219,0.9762961009116333,-0.10735765486671145
truth_value,present,178,0,1,within_truth,truth_value,truth_value:178,0.7825199365615845,0.9735605606084782,-0.1910406240468937
truth_value,present,178,1,1,within_truth,truth_value,truth_value:178,0.753207802772522,0.9735605606084782,-0.2203527578359562
truth_value,present,92,1,1,within_truth,truth_value,truth_value:92,0.7039170265197754,0.8477829069741937,-0.14386588045441828
truth_value,present,142,0,1,within_truth,truth_value,truth_value:142,0.828148365020752,0.9741982678606499,-0.14604990283989794
truth_value,present,142,1,1,within_truth,truth_value,truth_value:142,0.8343206644058228,0.9741982678606499,-0.13987760345482714
truth_value,present,212,0,1,within_truth,truth_value,truth_value:212,0.7793975472450256,0.9709049127890943,-0.19150736554406866
truth_value,present,38,0,1,within_truth,truth_value,truth_value:38,0.7679268717765808,0.9765961245442478,-0.208669252767667
truth_value,present,38,1,1,within_truth,truth_value,truth_value:38,0.8203757405281067,0.9765961245442478,-0.15622038401614113
truth_value,present,102,0,1,within_truth,truth_value,truth_value:102,0.817213237285614,0.9700181538158976,-0.1528049165302836
truth_value,present,102,1,1,within_truth,truth_value,truth_value:102,0.8480640053749084,0.9700181538158976,-0.12195414844098917
truth_value,present,232,0,1,within_truth,truth_value,truth_value:232,0.8925703167915344,0.9762586112478987,-0.08368829445636428
truth_value,present,196,1,1,within_truth,truth_value,truth_value:196,0.8154417872428894,0.9293915799136739,-0.11394979267078453
truth_value,present,10,0,1,within_truth,truth_value,truth_value:10,0.8031831383705139,0.9753767775525859,-0.17219363918207198
truth_value,present,10,1,1,within_truth,truth_value,truth_value:10,0.8743276596069336,0.9753767775525859,-0.1010491179456523
truth_value,present,22,0,1,within_truth,truth_value,truth_value:22,0.8680999279022217,0.9729422994485445,-0.10484237154632281
truth_value,present,22,1,1,within_truth,truth_value,truth_value:22,0.7879449129104614,0.9729422994485445,-0.18499738653808306
truth_value,present,116,1,0,within_truth,truth_value,truth_value:116,0.7728179693222046,0.9765474623148769,-0.2037294929926723
truth_value,present,226,0,0,within_truth,truth_value,truth_value:226,0.7355949282646179,0.9425867958304199,-0.206991867565802
truth_value,present,128,0,0,within_truth,truth_value,truth_value:128,0.8627660870552063,0.969165137835539,-0.10639905078033274
truth_value,present,172,0,0,within_truth,truth_value,truth_value:172,0.8616204261779785,0.9766224685525227,-0.11500204237454414
truth_value,present,118,0,0,within_truth,truth_value,truth_value:118,0.7831858396530151,0.9762961009116333,-0.1931102612586182
truth_value,present,8,0,0,within_truth,truth_value,truth_value:8,0.7990927696228027,0.9505482519391071,-0.15145548231630435
truth_value,present,8,1,0,within_truth,truth_value,truth_value:8,0.7179902791976929,0.9505482519391071,-0.2325579727414142
truth_value,present,92,0,0,within_truth,truth_value,truth_value:92,0.8041927814483643,0.8477829069741937,-0.043590125525829415
truth_value,present,232,1,0,within_truth,truth_value,truth_value:232,0.83763587474823,0.9762586112478987,-0.13862273649966872
truth_value,present,196,0,0,within_truth,truth_value,truth_value:196,0.8917087912559509,0.9293915799136739,-0.03768278865772301
refusal,present,2,0,1,xconcept,refusal,refusal:2,0.7027720212936401,0.9207502326985634,-0.21797821140492324
refusal,present,2,1,1,xconcept,refusal,refusal:2,0.6007297039031982,0.9207502326985634,-0.32002052879536513
refusal,present,75,0,1,xconcept,refusal,refusal:75,0.5987285375595093,0.7935395234503771,-0.19481098589086787
refusal,present,75,1,1,xconcept,refusal,refusal:75,0.7303944230079651,0.7935395234503771,-0.06314510044241206
refusal,present,89,0,1,xconcept,refusal,refusal:89,0.7568690180778503,0.9168321940304148,-0.15996317595256448
refusal,present,89,1,1,xconcept,refusal,refusal:89,0.7338848114013672,0.9168321940304148,-0.18294738262904764
refusal,present,33,0,1,xconcept,refusal,refusal:33,0.8094635009765625,0.9339468742432184,-0.12448337326665593
refusal,present,33,1,1,xconcept,refusal,refusal:33,0.6111813187599182,0.9339468742432184,-0.3227655554833002
refusal,present,79,0,1,xconcept,refusal,refusal:79,0.7012002468109131,0.9189216750474951,-0.21772142823658203
refusal,present,79,1,1,xconcept,refusal,refusal:79,0.6995019912719727,0.9189216750474951,-0.21941968377552246
refusal,present,111,0,1,xconcept,refusal,refusal:111,0.6009945869445801,0.9333282568067831,-0.33233366986220303
refusal,present,111,1,1,xconcept,refusal,refusal:111,0.7371390461921692,0.9333282568067831,-0.19618921061461392
refusal,present,51,0,1,xconcept,refusal,refusal:51,0.5588608980178833,0.8086746332061433,-0.24981373518826
refusal,present,51,1,1,xconcept,refusal,refusal:51,0.7313770055770874,0.8086746332061433,-0.0772976276290559
refusal,present,3,0,1,xconcept,refusal,refusal:3,0.7121921181678772,0.8876841294781438,-0.1754920113102666
refusal,present,3,1,1,xconcept,refusal,refusal:3,0.7180696725845337,0.8876841294781438,-0.1696144568936101
refusal,present,0,1,1,xconcept,refusal,refusal:0,0.6101977825164795,0.9223438904035387,-0.3121461078870592
refusal,present,52,0,1,xconcept,refusal,refusal:52,0.6617563962936401,0.8922950816716237,-0.2305386853779836
refusal,present,52,1,1,xconcept,refusal,refusal:52,0.7307341694831848,0.8922950816716237,-0.16156091218843893
refusal,present,38,0,1,xconcept,refusal,refusal:38,0.6227215528488159,0.9335216311769298,-0.31080007832811385
refusal,present,38,1,1,xconcept,refusal,refusal:38,0.7356828451156616,0.9335216311769298,-0.19783878606126815
refusal,present,25,0,1,xconcept,refusal,refusal:25,0.6524179577827454,0.8514694286623622,-0.19905147087961683
refusal,present,25,1,1,xconcept,refusal,refusal:25,0.5692931413650513,0.8514694286623622,-0.2821762872973109
refusal,present,28,0,1,xconcept,refusal,refusal:28,0.6289072036743164,0.9224919069072118,-0.2935847032328954
refusal,present,28,1,1,xconcept,refusal,refusal:28,0.6977806091308594,0.9224919069072118,-0.22471129777635246
refusal,present,68,0,1,xconcept,refusal,refusal:68,0.6266342401504517,0.8282809886943128,-0.2016467485438611
refusal,present,68,1,1,xconcept,refusal,refusal:68,0.6726211309432983,0.8282809886943128,-0.15565985775101443
refusal,present,56,0,1,xconcept,refusal,refusal:56,0.7615110278129578,0.886707044757657,-0.12519601694469928
refusal,present,56,1,1,xconcept,refusal,refusal:56,0.8873632550239563,0.886707044757657,0.0006562102662992508
refusal,present,45,0,1,xconcept,refusal,refusal:45,0.734900712966919,0.9325099686781453,-0.19760925571122634
refusal,present,45,1,1,xconcept,refusal,refusal:45,0.6974843144416809,0.9325099686781453,-0.23502565423646438
refusal,present,24,0,1,xconcept,refusal,refusal:24,0.7133755683898926,0.9314030506385432,-0.21802748224865065
refusal,present,24,1,1,xconcept,refusal,refusal:24,0.7893263101577759,0.9314030506385432,-0.14207674048076735
refusal,present,46,0,1,xconcept,refusal,refusal:46,0.6807793974876404,0.8623539663168185,-0.1815745688291781
refusal,present,46,1,1,xconcept,refusal,refusal:46,0.744410514831543,0.8623539663168185,-0.11794345148527552
refusal,present,110,0,1,xconcept,refusal,refusal:110,0.6868857741355896,0.9188149040833476,-0.23192912994775805
refusal,present,110,1,1,xconcept,refusal,refusal:110,0.6636663675308228,0.9188149040833476,-0.2551485365525249
refusal,present,20,0,1,xconcept,refusal,refusal:20,0.6639994382858276,0.8928521485823628,-0.2288527102965352
refusal,present,20,1,1,xconcept,refusal,refusal:20,0.8047957420349121,0.8928521485823628,-0.08805640654745073
refusal,present,72,0,1,xconcept,refusal,refusal:72,0.7743754386901855,0.8681353286124146,-0.09375988992222906
refusal,present,72,1,1,xconcept,refusal,refusal:72,0.883913516998291,0.8681353286124146,0.015778188385876413
refusal,present,18,0,1,xconcept,refusal,refusal:18,0.6235697269439697,0.930809070696849,-0.3072393437528793
refusal,present,18,1,1,xconcept,refusal,refusal:18,0.6281105279922485,0.930809070696849,-0.3026985427046005
refusal,present,102,0,1,xconcept,refusal,refusal:102,0.7204734086990356,0.9359741942635116,-0.21550078556447594
refusal,present,102,1,1,xconcept,refusal,refusal:102,0.6338098645210266,0.9359741942635116,-0.30216432974248497
refusal,present,55,0,1,xconcept,refusal,refusal:55,0.7982171773910522,0.9356778461085316,-0.1374606687174793
refusal,present,55,1,1,xconcept,refusal,refusal:55,0.7186864018440247,0.9356778461085316,-0.2169914442645069
refusal,present,85,0,1,xconcept,refusal,refusal:85,0.7787851691246033,0.9205941291271061,-0.14180896000250287
refusal,present,85,1,1,xconcept,refusal,refusal:85,0.7099437117576599,0.9205941291271061,-0.21065041736944623
refusal,present,96,0,1,xconcept,refusal,refusal:96,0.724715530872345,0.9195111640527396,-0.1947956331803946
refusal,present,96,1,1,xconcept,refusal,refusal:96,0.6457244157791138,0.9195111640527396,-0.2737867482736258
refusal,present,116,0,1,xconcept,refusal,refusal:116,0.6638083457946777,0.9330158698877112,-0.2692075240930335
refusal,present,116,1,1,xconcept,refusal,refusal:116,0.6908364295959473,0.9330158698877112,-0.24217944029176397
refusal,present,83,0,1,xconcept,refusal,refusal:83,0.6761037707328796,0.9176900384715039,-0.24158626773862424
refusal,present,83,1,1,xconcept,refusal,refusal:83,0.6938424110412598,0.9176900384715039,-0.2238476274302441
refusal,present,93,0,1,xconcept,refusal,refusal:93,0.7522250413894653,0.9245298683825409,-0.1723048269930756
refusal,present,93,1,1,xconcept,refusal,refusal:93,0.8388534188270569,0.9245298683825409,-0.08567644955548404
refusal,present,27,0,1,xconcept,refusal,refusal:27,0.8536314964294434,0.9277551895556471,-0.0741236931262037
refusal,present,27,1,1,xconcept,refusal,refusal:27,0.7615090608596802,0.9277551895556471,-0.1662461286959669
refusal,present,4,0,1,xconcept,refusal,refusal:4,0.6582252979278564,0.8906215292602099,-0.23239623133235343
refusal,present,4,1,1,xconcept,refusal,refusal:4,0.7487242817878723,0.8906215292602099,-0.14189724747233756
refusal,present,80,0,1,xconcept,refusal,refusal:80,0.787764847278595,0.9219054097167414,-0.13414056243814643
refusal,present,80,1,1,xconcept,refusal,refusal:80,0.6226169466972351,0.9219054097167414,-0.2992884630195063
refusal,present,104,0,1,xconcept,refusal,refusal:104,0.8032150864601135,0.9333939151236162,-0.13017882866350272
refusal,present,104,1,1,xconcept,refusal,refusal:104,0.6829811930656433,0.9333939151236162,-0.25041272205797294
refusal,present,21,0,1,xconcept,refusal,refusal:21,0.6974934339523315,0.929741390856619,-0.23224795690428746
refusal,present,21,1,1,xconcept,refusal,refusal:21,0.7563719153404236,0.929741390856619,-0.17336947551619541
refusal,present,37,0,1,xconcept,refusal,refusal:37,0.6230734586715698,0.9123805447540703,-0.28930708608250044
refusal,present,37,1,1,xconcept,refusal,refusal:37,0.6813259720802307,0.9123805447540703,-0.23105457267383955
refusal,present,78,0,1,xconcept,refusal,refusal:78,0.712630569934845,0.9222044926143469,-0.20957392267950192
refusal,present,78,1,1,xconcept,refusal,refusal:78,0.6752008199691772,0.9222044926143469,-0.24700367264516965
refusal,present,95,0,1,xconcept,refusal,refusal:95,0.6523516178131104,0.8248263094184357,-0.17247469160532536
refusal,present,95,1,1,xconcept,refusal,refusal:95,0.7177132964134216,0.8248263094184357,-0.10711301300501408
refusal,present,90,0,1,xconcept,refusal,refusal:90,0.741176962852478,0.9241225853730362,-0.18294562252055813
refusal,present,90,1,1,xconcept,refusal,refusal:90,0.6532490253448486,0.9241225853730362,-0.2708735600281875
refusal,present,50,0,1,xconcept,refusal,refusal:50,0.6247916221618652,0.8942750057279819,-0.2694833835661167
refusal,present,50,1,1,xconcept,refusal,refusal:50,0.6909688711166382,0.8942750057279819,-0.20330613461134373
refusal,present,92,0,1,xconcept,refusal,refusal:92,0.8274941444396973,0.8956997967710276,-0.06820565233133036
refusal,present,92,1,1,xconcept,refusal,refusal:92,0.6830234527587891,0.8956997967710276,-0.21267634401223856
refusal,present,7,0,1,xconcept,refusal,refusal:7,0.6628089547157288,0.9012251199954089,-0.23841616527968013
refusal,present,7,1,1,xconcept,refusal,refusal:7,0.6082049012184143,0.9012251199954089,-0.2930202187769946
refusal,present,73,0,1,xconcept,refusal,refusal:73,0.6124999523162842,0.9315307887379697,-0.3190308364216855
refusal,present,73,1,1,xconcept,refusal,refusal:73,0.8107020258903503,0.9315307887379697,-0.12082876284761934
refusal,present,71,0,1,xconcept,refusal,refusal:71,0.7274338006973267,0.9267904788946344,-0.19935667819730774
refusal,present,71,1,1,xconcept,refusal,refusal:71,0.7586814761161804,0.9267904788946344,-0.16810900277845398
refusal,present,26,0,1,xconcept,refusal,refusal:26,0.7285497188568115,0.9010184682341964,-0.17246874937738488
refusal,present,26,1,1,xconcept,refusal,refusal:26,0.814105212688446,0.9010184682341964,-0.08691325554575036
refusal,present,70,0,1,xconcept,refusal,refusal:70,0.8596614003181458,0.9204972130741762,-0.06083581275603045
refusal,present,70,1,1,xconcept,refusal,refusal:70,0.7589806914329529,0.9204972130741762,-0.16151652164122332
refusal,present,101,0,1,xconcept,refusal,refusal:101,0.7333559989929199,0.9370226282247379,-0.203666629231818
refusal,present,101,1,1,xconcept,refusal,refusal:101,0.649386465549469,0.9370226282247379,-0.2876361626752689
refusal,present,86,0,1,xconcept,refusal,refusal:86,0.8793960809707642,0.9292338754676622,-0.04983779449689807
refusal,present,86,1,1,xconcept,refusal,refusal:86,0.7250966429710388,0.9292338754676622,-0.2041372324966234
refusal,present,10,0,1,xconcept,refusal,refusal:10,0.7209545373916626,0.9198524163413296,-0.19889787894966704
refusal,present,10,1,1,xconcept,refusal,refusal:10,0.7078385353088379,0.9198524163413296,-0.21201388103249175
refusal,present,29,0,1,xconcept,refusal,refusal:29,0.6984208822250366,0.9246879236557053,-0.22626704143066867
refusal,present,29,1,1,xconcept,refusal,refusal:29,0.7959065437316895,0.9246879236557053,-0.12878137992401584
refusal,present,81,0,1,xconcept,refusal,refusal:81,0.7666579484939575,0.8820144860707577,-0.1153565375768002
refusal,present,81,1,1,xconcept,refusal,refusal:81,0.6346393823623657,0.8820144860707577,-0.247375103708392
truth_value,present,116,1,0,xconcept,truth_value,truth_value:116,0.7728179693222046,0.9765474623148769,-0.2037294929926723
truth_value,present,226,0,0,xconcept,truth_value,truth_value:226,0.7355949282646179,0.9425867958304199,-0.206991867565802
truth_value,present,128,0,0,xconcept,truth_value,truth_value:128,0.8627660870552063,0.969165137835539,-0.10639905078033274
truth_value,present,172,0,0,xconcept,truth_value,truth_value:172,0.8616204261779785,0.9766224685525227,-0.11500204237454414
truth_value,present,118,0,0,xconcept,truth_value,truth_value:118,0.7831858396530151,0.9762961009116333,-0.1931102612586182
truth_value,present,8,0,0,xconcept,truth_value,truth_value:8,0.7990927696228027,0.9505482519391071,-0.15145548231630435
truth_value,present,8,1,0,xconcept,truth_value,truth_value:8,0.7179902791976929,0.9505482519391071,-0.2325579727414142
truth_value,present,92,0,0,xconcept,truth_value,truth_value:92,0.8041927814483643,0.8477829069741937,-0.043590125525829415
truth_value,present,232,1,0,xconcept,truth_value,truth_value:232,0.83763587474823,0.9762586112478987,-0.13862273649966872
truth_value,present,196,0,0,xconcept,truth_value,truth_value:196,0.8917087912559509,0.9293915799136739,-0.03768278865772301
